TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?,JNAME,ra_x,dec_x,errHalfMaj,errHalfMin,errPosAng,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,cntr,cc_flags,ext_flg,var_flg,ph_qual,r_2mass,angDist,objID,RAJ2000,DEJ2000,errHalfMaj_x,errHalfMin_x,errPosAng_x,cell,sky,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch,Ns,Nd,Ng,Nr,Ni,Nz,Ny,gPSFf,gmag,e_gmag,gmagStd,o_gmag,b_gmag_x,B_gmag_xa,gKmag,e_gKmag,gFlags,rPSFf,rmag,e_rmag,rmagStd,o_rmag,b_rmag_x,B_rmag_xa,rKmag,e_rKmag,rFlags,iPSFf,imag,e_imag,imagStd,o_imag,b_imag_x,B_imag_xa,iKmag,e_iKmag,iFlags,zPSFf,zmag,e_zmag,zmagStd,o_zmag,b_zmag_x,B_zmag_xa,zKmag,e_zKmag,zFlags,yPSFf,ymag,e_ymag,ymagStd,o_ymag,b_ymag_x,B_ymag_xa,yKmag,e_yKmag,yFlags,angDist_x,RAJ2000_x,DEJ2000_x,name,objid_x,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr_x,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd_x,primidd,groupidd,grouptot,OName,Size,angDist_xa
39633315497513347,243.81825917260838,54.51212086705248,2.1504910571634537,QSO,0.003794798990968129,0.01799441698929437,7.42727886630928E-5,45.647250315098304,,0.0,true,J161516.37+543043.7,243.818249,54.512156,0.202,0.186,63.0,16.405,15.476,12.068,9.391,,,,0.043,0.054,0.098,0.27,,,,2425154501241020575,0000,0,11nn,AAAB,,0.127445,173412438182735237,243.81825107323,54.51212058703,0.008,0.007,90.0,2386,62,436527248,52,0.00788396898,0.00737355495,56223.162609524,5,61,8,11,24,8,10,0.999806,19.7443,0.0309,0.0975,7,19.6721,19.9112,19.8544,0.0336,115000,0.999271,19.5527,0.0331,0.0968,10,19.451,19.743,19.6344,0.0331,115000,0.999732,19.4648,0.0097,0.0529,22,19.3723,19.5729,19.5945,0.0105,115000,0.999025,19.1676,0.0216,0.0616,7,19.1323,19.3005,19.3101,0.0355,115000,0.998734,19.1761,0.0258,0.1507,10,19.0331,19.5717,19.1936,0.1002,115000,0.016957,243.81826,54.512044,GALEX J161516.3+543043,6371021390208827927,6371021390207778816,AIS,244.123373,54.970369,167.0,379.0,83.988,44.1641,50003,2433,76,0.491002,true,1,0.0099,0,0,,,22.63,0.3175,,,2.5499,0.3175,,,2.7438,0.3445,,,2.865,0.7069,0,1,0,0,,,3.2212,0.94171,,,2335.21,796.29,,4.61,,0.002,0.9792,0.0,0.3354,,-45.34,-48.08,,,7.90695,56.4359,3.5,6.76E-4,4.49E-4,,,,303.9,117.5,,,1.31,,,0.55,,C,1,2,6371021390208828416,6371021390208827927+6371021400946252196,1,2,6371021390208828416,6371021390208827927+6371021400946252196,6371021390208827927+6371021400946252196,N,0.0,0.276438
39633315501703238,243.86098274415303,54.50166803470056,1.365317236125172,QSO,-0.09365622282624925,0.006312607667116592,2.6829143077183246E-5,45.35085696551516,,0.0,true,J161526.64+543006.1,243.861007,54.501695,0.118,0.113,63.0,15.589,14.237,11.417,9.115,,,,0.031,0.03,0.06,0.214,,,,2451154501241027964,0000,0,111n,AAAB,,0.109086,173402438610032699,243.8609763928,54.50166747924,0.004,0.004,90.0,2386,62,436527256,52,0.00383067833,0.00367177466,55886.167877444,5,69,12,15,22,8,12,0.999813,19.1898,0.0142,0.0825,8,19.0405,19.2378,19.2605,0.0281,115000,0.999654,18.8745,0.0161,0.0648,13,18.8197,18.982,18.9661,0.0158,115000,0.999216,18.8321,0.0205,0.1067,22,18.7193,19.0581,18.9264,0.0224,115000,0.998832,19.115,0.0337,0.0937,8,18.9796,19.2263,19.2275,0.0633,115000,0.9993,19.0887,0.0556,0.2026,11,18.7792,19.4148,19.0036,0.0916,115000,0.013427,243.860602,54.501543,GALEX J161526.5+543005,6371021390210925047,6371021390207778816,AIS,244.123373,54.970369,167.0,379.0,83.9647,44.1432,50003,2433,76,0.492759,true,3,0.0099,0,0,21.0186,0.2851,20.2626,0.0814,2.1986,0.2851,0.1826,0.0814,2.2629,0.294,0.441,0.076,2.3632,0.3577,0.2331,0.0842,0,0,0,0,14.2087,3.73013,28.508,2.13552,2274.92,770.62,2276.3,770.85,9.105,14.78,0.004,0.006,0.9353,0.9751,0.4317,0.2785,-82.03,-80.99,-69.16,-69.33,15.1271,3.38204,3.5,0.001394,7.92E-4,3.5,7.46E-4,5.38E-4,302.8,114.8,0.0842,2.17,0.63,1.14,0.97,0.24,0.18,C,1,2,6371021390210924544,6371021390210925047+6371021400948349403,1,2,6371021390210924544,6371021390210925047+6371021400948349403,6371021390210925047+6371021400948349403,N,0.0,0.913073
39633315501704540,243.98735893068363,54.60284105094318,1.0027434412815721,QSO,0.0037184723798412422,0.006303679380824067,1.9556883414454484E-5,44.5398852684327,2,0.0,true,J161556.98+543610.2,243.987434,54.602857,0.207,0.19,63.0,16.376,15.362,12.787,9.888,,,,0.043,0.053,0.192,,,,,2451154501241028212,0000,0,11nn,AABU,,0.167784,173522439874144100,243.98736847428,54.6028414734,0.009,0.009,90.0,2386,62,436527248,52,0.00926095743,0.00926095743,55918.234454763,5,53,8,8,25,11,1,0.999086,20.55,0.0284,0.0867,8,20.4844,20.7398,20.6607,0.0366,115000,0.999092,20.3752,0.0252,0.0647,6,20.2739,20.4202,20.4824,0.0565,115000,0.999459,20.5362,0.0258,0.0917,22,20.3526,20.7624,20.5622,0.0491,115000,0.999622,20.4078,0.0402,0.1564,11,20.2096,20.6719,20.5358,0.0349,115000,0.998521,20.2323,0.1599,,1,20.2323,20.2323,20.3117,0.3033,115000,0.019959,243.987223,54.602748,GALEX J161556.9+543609,6371021390208828451,6371021390207778816,AIS,244.123373,54.970369,167.0,379.0,84.0733,44.0455,50003,2433,76,0.37591,true,1,0.0115,0,0,,,20.9844,0.1133,,,0.9044,0.1133,,,1.0113,0.1045,,,0.9838,0.1496,0,0,0,0,,,14.6637,1.52947,,,2099.39,1013.28,,5.419,,0.002,0.9885,0.0,0.1052,,-51.19,-50.21,,,2.31909,56.9747,3.5,7.78E-4,6.96E-4,,,,294.3,129.7,,,0.59,,,0.21,,C,0,1,6371021390208828416,6371021390208828451,0,1,6371021390208828416,6371021390208828451,6371021390208828451,N,0.0,0.438
39633315501705242,244.06180359259847,54.61039337654419,1.2099377666611417,QSO,0.02004317610517281,0.0,2.5730695942613894E-5,44.72488144664533,,0.0,true,J161614.81+543637.6,244.061739,54.610445,0.254,0.232,64.0,16.811,15.583,12.764,10.271,,,,0.053,0.059,0.181,0.527,,,,2451154501241028345,0000,0,00nn,AABC,,0.230366,173532440618023150,244.06180027928,54.61039333742,0.006,0.006,90.0,2386,62,436527256,52,0.00645841869,0.00622032378,56009.690670956,5,62,11,12,26,9,4,0.999668,19.9506,0.0359,0.0895,10,19.86,20.1049,20.0665,0.0493,115000,0.999655,19.7378,0.0428,0.1191,12,19.627,19.912,19.843,0.0334,115000,0.999699,19.713,0.0174,0.0923,25,19.4835,19.9228,19.7581,0.0208,115000,0.998794,19.9652,0.0317,0.1462,9,19.6434,20.1354,20.0733,0.0554,115000,0.999582,19.755,0.0242,0.0694,3,19.6831,19.8218,19.7821,0.054,115000,0.006909,244.061822,54.610538,GALEX J161614.8+543637,6371021390210925648,6371021390207778816,AIS,244.123373,54.970369,167.0,379.0,84.0678,44.0017,50003,2433,76,0.361577,true,3,0.0108,0,0,22.363,0.506,20.6918,0.0945,3.543,0.506,0.6118,0.0945,3.6796,0.6201,0.6502,0.0862,3.4578,0.7369,0.6657,0.1174,0,0,0,0,4.11916,1.91933,19.1989,1.67056,1995.87,1033.87,1995.66,1031.84,3.767,3.634,0.002,0.002,0.9832,0.8745,0.0352,0.3427,-43.23,-60.59,8.17,8.12,9.91852,2.5819,3.5,7.5E-4,7.24E-4,3.5,4.58E-4,3.01E-4,291.5,129.1,0.0365,2.71,0.55,1.26,1.05,0.15,0.21,C,0,1,6371021390210925568,6371021390210925648,0,1,6371021390210925568,6371021390210925648,6371021390210925648,N,0.0,0.520981
39633315501706623,244.20306755289474,54.56334568923942,1.3650592373407726,QSO,0.07323460845706209,0.007203243037789993,2.9609930239947366E-5,45.05697064485421,,2.19563697599616E24,true,J161648.71+543348.2,244.202965,54.563404,0.25,0.23,66.0,16.782,15.463,12.491,9.486,,,,0.055,0.057,0.145,0.28,,,,2451154501241028227,0000,0,10nn,AABB,,0.29928,173472442030746654,244.20306156151,54.56333884099,0.011,0.011,90.0,2386,62,436527248,52,0.01120336179,0.01120336179,55693.677061105,5,68,15,16,29,8,0,0.99974,21.4833,0.0641,0.2786,15,20.9492,21.8832,21.4173,0.1019,115000,0.999493,20.9137,0.0261,0.1725,16,20.8238,21.4114,20.9444,0.0358,115000,0.999693,20.7794,0.0245,0.1231,29,20.4599,21.001,20.856,0.0476,115000,0.998682,20.7287,0.0521,0.1635,8,20.3496,20.8847,20.5882,0.0994,115000,,,,,0,,,,,114720,0.027644,244.203501,54.563511,GALEX J161648.8+543348,6371021390208828180,6371021390207778816,AIS,244.123373,54.970369,167.0,379.0,83.9747,43.9349,50003,2433,76,0.409475,true,1,0.01,0,0,,,23.0516,0.386,,,2.9716,0.386,,,2.9866,0.4267,,,4.4915,3.0924,0,17,0,0,,,2.18452,0.77653,,,1798.6,919.02,,5.543,,0.002,0.8713,0.0,0.4827,,-60.61,-60.74,,,6.69062,2.26734,3.5,6.49E-4,3.36E-4,,,,295.9,123.6,,,1.7,,,0.69,,C,0,1,6371021390208828416,6371021390208828180,0,1,6371021390208828416,6371021390208828180,6371021390208828180,N,0.0,1.083875
39633315505897732,244.31154232626776,54.533751749266756,1.3667654357289765,QSO,-0.0075566973637666845,0.007799246451819354,2.43032278263878E-5,44.61605303082721,,0.0,true,J161714.80+543201.3,244.311687,54.533699,0.351,0.32,66.0,17.172,15.957,13.444,9.837,,,,0.071,0.078,0.348,,,,,2451154501241026529,0000,0,11nn,AABU,,0.356989,173442443115101200,244.31153272093,54.53376072567,0.013,0.013,90.0,2386,61,436527248,52,0.01290237761,0.01290237761,55535.346808927,5,51,6,14,25,6,0,0.999681,20.9331,0.0475,0.171,6,20.7361,21.1809,21.063,0.1421,115000,0.999546,20.7646,0.0227,0.1132,11,20.5989,20.9833,20.9091,0.0347,115000,0.999338,20.8687,0.0404,0.1563,25,20.5949,21.1333,20.8639,0.0345,115000,0.999601,20.647,0.0944,0.3239,6,20.4007,21.1928,20.6066,0.1412,115000,,,,,0,,,,,114720,0.038037,244.311184,54.533583,GALEX J161714.6+543200,6371021390208828028,6371021390207778816,AIS,244.123373,54.970369,167.0,379.0,83.912,43.8824,50003,2433,76,0.450032,true,1,0.0106,0,0,,,22.5681,0.3033,,,2.4881,0.3033,,,2.5476,0.2975,,,2.9208,0.7512,0,1,0,0,,,3.41004,0.95234,,,1648.55,847.49,,8.011,,0.003,0.9794,0.0,0.1593,,28.17,34.34,,,8.01066,1.97497,3.5,6.09E-4,5.12E-4,,,,295.6,122.0,,,1.0,,,0.46,,C,0,1,6371021390208828416,6371021390208828028,0,1,6371021390208828416,6371021390208828028,6371021390208828028,N,0.0,0.96305
39633315505897907,244.32896540407611,54.54519862004756,0.5344585042951645,QSO,-0.012231169225707383,0.0045976151536206815,1.5482850517525096E-5,45.23968457985042,,3.8347881555908485E23,true,J161718.95+543242.7,244.328993,54.545204,0.065,0.063,121.0,13.084,11.928,9.272,6.872,16.468,15.726,15.038,0.023,0.021,0.019,0.04,0.099,0.112,0.12,2451154501241025745,0000,0,1100,AAAA,0.288,0.061616,173452443289964915,244.32896052122,54.5451996659,0.001,0.001,90.0,2386,61,503636120,60,0.00124318534,0.00119304181,55991.327164624,5,78,12,13,28,12,13,0.99982,17.154,0.0047,0.0152,8,17.1343,17.1812,17.1959,0.007,115000,0.999714,17.2213,0.0034,0.0107,9,17.2078,17.2395,17.2782,0.0048,115000,0.998994,17.0928,0.0075,0.0287,17,17.0421,17.1468,17.1551,0.0045,115000,0.998968,17.3622,0.0137,0.0548,10,17.3201,17.4649,17.4597,0.018,115000,0.999647,17.0242,0.0132,0.0316,9,16.9933,17.0914,17.0965,0.006,115000,0.010869,244.329068,54.5451,GALEX J161718.9+543242,6371021390210925326,6371021390207778816,AIS,244.123373,54.970369,167.0,379.0,83.9237,43.8694,50003,2433,76,0.441521,true,3,0.0106,0,0,18.0292,0.0659,17.706,0.0193,-0.7908,0.0659,-2.374,0.0193,-0.7284,0.0686,-2.2732,0.0203,-0.7917,0.0664,-2.38,0.0195,0,1,0,0,222.999,13.5345,300.335,5.35087,1623.57,875.11,1623.73,875.2,3.351,3.62,0.001,0.002,0.9935,0.9836,0.0471,0.1065,-4.36,-37.61,54.53,54.63,3.42004,2.68404,3.5,9.5E-4,9.05E-4,3.5,8.28E-4,7.39E-4,297.3,120.5,0.502,0.54,0.47,0.58,0.45,0.03,0.02,C,0,1,6371021390210925568,6371021390210925326,0,1,6371021390210925568,6371021390210925326,6371021390210925326,N,0.0,0.414328
39633315505898690,244.4099580863833,54.44806803357439,0.7580327922438057,QSO,0.08118237136394368,0.0,2.9745801444907544E-5,44.44513698812822,,0.0,true,J161738.39+542653.1,244.409974,54.4481,0.126,0.122,83.0,15.248,14.608,12.199,9.602,,,,0.03,0.037,0.115,,,,,2451154501241025870,0000,0,11nn,AABU,,0.120446,173332444099138331,244.40995483256,54.44807384956,0.009,0.008,90.0,2386,61,436527104,52,0.00884376251,0.00838724674,55531.470726748,5,58,10,14,17,8,9,0.999853,21.0652,0.0632,0.1706,4,21.0121,21.3334,20.9967,0.172,115000,0.999115,20.9918,0.0254,0.3182,6,20.976,21.671,20.8664,0.1215,115000,0.999688,20.0289,0.0725,0.1779,12,19.8364,20.4513,20.0254,0.0373,16892216,0.99971,19.6641,0.057,0.1981,8,19.3682,19.9991,19.6125,0.0498,115000,0.99961,19.4785,0.1141,0.1756,9,19.2105,19.7504,19.3033,0.1363,115000,0.022017,244.410315,54.44809,GALEX J161738.4+542653,6371021390210924808,6371021390207778816,AIS,244.123373,54.970369,167.0,379.0,83.7768,43.8489,50003,2433,76,0.547955,true,3,0.0113,0,0,21.7439,0.4367,20.5507,0.0926,2.9239,0.4367,0.4707,0.0926,2.9082,0.4803,0.6135,0.0853,2.9745,0.5839,0.4938,0.1033,0,17,0,0,7.28492,2.92931,21.8642,1.86403,1509.83,643.0,1509.64,642.77,4.756,7.251,0.002,0.003,0.7597,0.8433,0.2332,0.0927,2.52,4.12,89.69,89.94,8.35991,1.56484,3.5,9.98E-4,7.66E-4,3.5,4.85E-4,4.4E-4,295.9,98.1,0.943,0.31,0.58,1.14,0.96,0.19,0.18,C,1,2,6371021390210924544,6371021390210924808+6371021399874605422,1,2,6371021390210924544,6371021390210924808+6371021399874605422,6371021390210924808+6371021399874605422,N,0.0,0.751625
39633315505899045,244.4468505054714,54.4642801716446,1.952886035205669,QSO,-0.03518171075599397,0.0,4.0843815515151376E-5,45.55515200241452,,0.0,true,J161747.24+542751.5,244.446852,54.46432,0.353,0.32,62.0,17.169,15.95,12.339,9.982,,,,0.073,0.084,0.135,0.486,,,,2451154501241026341,0000,0,00nn,AABC,,0.143215,173352444468777782,244.44681793034,54.46426807295,0.006,0.006,90.0,2386,61,436527248,52,0.00591263247,0.00563888835,55819.620635524,5,69,12,16,24,13,4,0.999517,20.3114,0.0227,0.101,12,20.1106,20.4482,20.3449,0.0297,115000,0.999748,20.2567,0.0175,0.0664,16,20.1134,20.3852,20.3704,0.0226,115000,0.999462,20.1019,0.0135,0.0699,21,19.9477,20.2786,20.2021,0.0301,115000,0.999163,19.8106,0.0585,0.1289,9,19.7174,20.037,19.9097,0.058,115000,0.999654,19.7404,0.1234,0.3121,3,19.3447,19.8055,19.3544,0.0886,115000,0.080887,244.4463,54.464011,GALEX J161747.1+542750,6371021390208827709,6371021390207778816,AIS,244.123373,54.970369,167.0,379.0,83.7907,43.8246,50003,2433,76,0.539619,true,1,0.0111,0,0,,,22.4266,0.3361,,,2.3466,0.3361,,,2.7887,0.3705,,,2.2103,0.4026,256,1,0,2,,,3.88458,1.20224,,,1459.6,681.21,,8.965,,0.004,0.9628,0.0,0.2327,,58.12,58.73,,,0.558158,3.57264,3.5,8.38E-4,6.43E-4,,,,295.6,76.6,,,1.9,,,0.83,,C,0,1,6371021390208827392,6371021390208827709,0,1,6371021390208827392,6371021390208827709,6371021390208827709,N,0.0,1.503388
39633315510091983,244.73396096777464,54.46326443419459,1.0802535577332482,QSO,-0.0011251223974443336,0.004151572977122908,1.981359746266019E-5,44.63144729585753,,0.0,true,J161856.13+542747.5,244.733912,54.46321,0.221,0.203,66.0,16.52,15.187,12.398,9.972,,,,0.05,0.05,0.14,0.473,,,,2451154501241026066,0000,0,00nn,AABC,,0.221648,173352447341796539,244.73396760506,54.46325943304,0.008,0.008,90.0,2386,61,436527248,52,0.00752729703,0.00751104631,55537.534482888,5,45,11,9,13,12,0,0.999733,20.3656,0.0174,0.059,8,20.3115,20.4806,20.4774,0.0468,115000,0.999547,20.0384,0.0565,0.143,8,19.988,20.2909,20.204,0.0596,115000,0.999529,20.1921,0.0166,0.0956,12,20.0857,20.4717,20.2287,0.0332,115000,0.999004,20.307,0.0299,0.1198,11,20.1481,20.5041,20.4754,0.0727,115000,,,,,0,,,,,114720,0.022738,244.734406,54.463406,GALEX J161856.2+542748,6371021399874605477,6371021399871455232,AIS,245.096067,54.141872,160.0,160.0,83.731,43.6628,50003,2721,85,0.3846,true,3,0.01,0,0,20.9934,0.2401,20.0905,0.1204,2.1734,0.2401,0.0105,0.1204,2.4553,0.2794,0.1801,0.1186,2.0717,0.2395,0.0222,0.1285,256,256,0,0,14.542,3.21542,33.4053,3.70243,2488.18,2626.3,2489.56,2625.73,7.271,10.159,0.003,0.004,0.9836,0.9741,0.2555,0.4885,-26.08,-28.86,-69.74,-70.01,12.8685,5.38311,3.5,0.001036,7.72E-4,3.5,0.001139,5.81E-4,120.1,144.2,0.211,2.19,0.6,1.45,1.23,0.2,0.27,C,0,1,6371021399874605056,6371021399874605477,0,1,6371021399874605056,6371021399874605477,6371021399874605477,N,0.0,1.061113
39633315510093299,244.88178311303946,54.47401395938471,1.1247027969072334,QSO,0.03167841343825961,0.019636487393530314,2.768336997233777E-5,44.994038988335525,,0.0,true,J161931.64+542826.4,244.881841,54.474006,0.144,0.136,72.0,15.843,14.536,11.75,9.758,,,,0.036,0.035,0.082,0.393,,,,2451154501241023912,hh00,0,110n,AAAC,,0.125149,173362448818409507,244.88177631998,54.47401049338,0.007,0.007,90.0,2386,61,436527256,52,0.00712962353,0.00678591512,55769.474063773,5,62,11,8,22,12,9,0.999745,20.0373,0.0196,0.1108,11,19.9243,20.25,20.2056,0.0309,115000,0.999741,19.8897,0.0272,0.0696,6,19.7549,19.9435,19.9699,0.0295,115000,0.999613,19.8741,0.0292,0.1541,18,19.7139,20.2765,19.9601,0.0406,115000,0.999643,19.8036,0.0419,0.1497,10,19.5819,20.0228,19.9308,0.0854,115000,0.999697,19.526,0.0803,0.2801,7,19.019,19.8109,19.4111,0.1925,115000,0.018911,244.881725,54.473949,GALEX J161931.6+542826,6371021399874605537,6371021399871455232,AIS,245.096067,54.141872,160.0,160.0,83.7155,43.5772,50003,2721,85,0.354843,true,3,0.0093,0,0,22.3283,0.4187,20.2801,0.1208,3.5083,0.4187,0.2001,0.1208,3.5845,0.4491,0.2916,0.1175,3.3773,0.587,0.2341,0.1413,0,0,0,0,4.25288,1.63963,28.0519,3.11962,2283.81,2650.88,2283.97,2650.06,4.897,4.721,0.002,0.002,0.9835,0.8533,0.0958,0.3143,-67.64,-68.05,-9.86,-10.06,5.39101,1.6339,3.5,8.02E-4,7.25E-4,3.5,5.07E-4,3.48E-4,134.7,160.2,0.66,1.1,0.56,1.41,1.2,0.16,0.25,C,0,1,6371021399874605056,6371021399874605537,0,1,6371021399874605056,6371021399874605537,6371021399874605537,N,0.0,0.263764
39633318982978441,241.56496126997357,54.69071230553484,1.2375914162072126,QSO,-0.02587806832309819,0.0037384784210340474,1.9119208094930865E-5,45.09187701373203,,0.0,true,J160615.57+544126.7,241.564894,54.69075,0.147,0.14,69.0,15.764,14.466,11.705,9.255,,,,0.036,0.036,0.084,0.274,,,,2425154501241030550,0000,0,01nn,AAAB,,0.195563,173622415649809529,241.56495572298,54.69071308673,0.005,0.005,0.0,2386,65,436527256,52,0.00453672558,0.0046876244,56076.452221672,5,71,14,16,22,11,8,0.999675,19.7197,0.0238,0.0658,10,19.6336,19.82,19.7935,0.0286,115000,0.99962,19.5387,0.0244,0.0936,12,19.4202,19.712,19.5527,0.0352,115000,0.999579,19.6002,0.0184,0.0825,20,19.3888,19.6789,19.6244,0.0227,115000,0.999319,19.6407,0.023,0.0927,11,19.509,19.81,19.6668,0.0384,115000,0.999376,19.5476,0.0633,0.193,7,19.224,19.7322,19.5137,0.2385,115000,0.01188,241.565408,54.690664,GALEX J160615.6+544126,6374997187749742785,6374997187746594816,AIS,242.354475,54.860895,168.0,388.0,84.7568,45.3628,50116,1345,42,0.485908,true,3,0.0073,0,0,21.9754,0.4045,20.5136,0.0858,3.1554,0.4045,0.4336,0.0858,3.2287,0.4327,0.4969,0.0803,3.0755,0.546,0.4665,0.1009,0,0,0,0,5.8863,2.19238,22.6233,1.78727,3044.2,1504.01,3044.41,1503.39,4.015,5.117,0.002,0.002,0.9825,0.7345,0.0867,0.3161,-10.37,-25.18,27.79,27.35,6.29763,2.53649,3.5,8.2E-4,7.49E-4,3.5,5.04E-4,3.44E-4,335.1,125.3,0.842,0.64,0.53,1.31,1.08,0.13,0.22,C,0,1,6374997187749742592,6374997187749742785,0,1,6374997187749742592,6374997187749742785,6374997187749742785,N,0.0,0.944814
39633318987169982,241.7434134171087,54.84991995266583,0.5548336012310161,QSO,0.047778524397038113,0.0,2.543146728060702E-5,44.463247742964754,,0.0,true,J160658.42+545059.7,241.743444,54.849939,0.122,0.116,70.0,15.366,14.358,11.106,8.497,,,,0.031,0.034,0.052,0.135,,,,2425154501241032550,0000,0,011n,AAAB,,0.09392,173822417434330659,241.74342045455,54.84991474433,0.006,0.006,0.0,2386,75,444915712,53,0.00613506468,0.00614211411,56272.557731857,5,75,12,12,26,14,11,0.999673,20.4569,0.0396,0.1153,11,20.2342,20.5783,20.4407,0.0409,115000,0.999636,20.2646,0.0328,0.1009,10,20.1159,20.4414,20.0878,0.0343,16892216,0.999157,19.9413,0.0159,0.0769,24,19.7745,20.0952,19.7789,0.0265,16892216,0.999457,19.88,0.0266,0.1338,13,19.6786,20.2247,19.6425,0.0548,16892216,0.999621,19.6661,0.0771,0.2363,11,19.0839,19.7985,19.4012,0.1076,16892216,0.023755,241.743268,54.849889,GALEX J160658.3+545059,6374997187749744051,6374997187746594816,AIS,242.354475,54.860895,168.0,388.0,84.9274,45.2163,50116,1345,42,0.352007,true,3,0.0063,0,0,22.2308,0.4302,20.8479,0.1084,3.4108,0.4302,0.7679,0.1084,3.4567,0.4488,0.8142,0.0958,3.7854,0.8053,0.7247,0.1209,0,0,0,0,4.65263,1.84308,16.6281,1.65919,2794.15,1884.29,2794.24,1882.99,5.938,4.887,0.002,0.002,0.9764,0.9279,0.0546,0.0499,-83.66,82.33,-13.11,-13.59,11.4121,1.81636,3.5,8.16E-4,7.72E-4,3.5,4.46E-4,4.24E-4,326.1,148.6,0.334,1.6,0.58,1.3,1.08,0.19,0.22,C,0,1,6374997187749743616,6374997187749744051,0,1,6374997187749743616,6374997187749744051,6374997187749744051,N,0.0,0.320519
39633318987170503,241.79949530078753,54.75479220154644,0.8862745727885628,QSO,0.07038198381799221,0.0,3.3957476508264725E-5,44.3547353926515,,0.0,true,J160711.87+544517.0,241.799474,54.754739,0.281,0.257,65.0,16.587,15.745,12.866,9.861,,,,0.054,0.077,0.236,,,,,2425154501241032827,0000,0,00nn,AABU,,0.196188,173702417995816558,241.79949380261,54.75479120078,0.016,0.016,90.0,2386,65,436527232,52,0.01568729711,0.01568729711,56105.290468044,5,56,10,10,23,13,0,0.999675,21.4126,0.0256,0.0761,6,21.3064,21.5299,21.6162,0.0329,115000,0.999711,21.1749,0.0521,0.1208,10,20.9808,21.3361,21.3579,0.0944,115000,0.999645,21.0829,0.0277,0.1007,22,20.8331,21.2467,21.0691,0.0484,115000,0.999413,20.7394,0.0576,0.2069,13,20.2991,21.0982,20.6615,0.0441,115000,,,,,0,,,,,114720,0.004761,241.799404,54.754812,GALEX J160711.8+544517,6374997187747646153,6374997187746594816,AIS,242.354475,54.860895,168.0,388.0,84.7849,45.2145,50116,1345,42,0.337028,true,1,0.008,0,0,,,22.0787,0.2525,,,1.9987,0.2525,,,1.9023,0.191,,,2.0869,0.3608,0,0,0,2,,,5.35222,1.24438,,,2718.55,1654.14,,10.027,,0.004,0.7486,0.0,0.0639,,7.79,1.91,,,10.34,33.8031,3.5,7.43E-4,6.96E-4,,,,318.4,143.9,,,0.82,,,0.36,,C,0,1,6374997187747646464,6374997187747646153,0,1,6374997187747646464,6374997187747646153,6374997187747646153,N,0.0,0.203588
39633318987171205,241.88156508965213,54.66991171168941,1.3440130130329098,QSO,-0.013477886080246249,0.0,4.329764951634758E-5,44.90961465150266,,0.0,true,J160731.58+544012.3,241.881622,54.670085,0.246,0.223,62.0,16.434,15.435,13.154,9.484,,,,0.049,0.061,0.314,,,,,2425154501241026568,0000,0,00nn,AABU,,0.634668,173602418816374695,241.88155878356,54.66991563796,0.013,0.013,90.0,2386,65,436527248,52,0.01304282429,0.01304282429,56052.932934521,5,64,9,11,30,14,0,0.999244,20.9128,0.0516,0.1432,6,20.8356,21.1494,21.0186,0.0714,115000,0.999074,20.8132,0.0375,0.1158,10,20.6671,21.0097,20.8479,0.0529,115000,0.999671,20.6774,0.0277,0.1934,26,20.3175,21.2096,20.7791,0.034,115000,0.999017,20.7053,0.0674,0.1778,13,20.3696,20.9677,20.5902,0.0858,115000,,,,,0,,,,,114720,0.019291,241.88198,54.669982,GALEX J160731.6+544011,6374997187747645442,6374997187746594816,AIS,242.354475,54.860895,168.0,388.0,84.6496,45.1947,50116,1345,42,0.332798,true,1,0.0078,0,0,,,21.9404,0.2267,,,1.8604,0.2267,,,1.9391,0.1961,,,2.0813,0.3585,0,0,0,0,,,6.07933,1.26906,,,2605.62,1449.68,,10.413,,0.004,0.9737,0.0,0.2458,,51.1,52.91,,,0.0,50.4225,3.5,8.34E-4,6.29E-4,,,,313.6,136.1,,,0.86,,,0.38,,C,0,1,6374997187747645440,6374997187747645442,0,1,6374997187747645440,6374997187747645442,6374997187747645442,N,0.0,0.900377
