TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,FUVmag,NUVmag,gmag,rmag,imag,zmag,ymag,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,designation,ra,dec,zsp,spCl,ebv,umag,gmag_1,rmag_1,imag_1,zmag_1,jmag,hmag,kmag,w1mag,w2mag,w3mag,w4mag,FIRST_peak,FIRST_int,VLASS_peak,VLASS_int,broad,src,gmag_2,rmag_2,imag_2,zmag_2
39628443716946133,178.97391779808282,28.268714347838966,1.0803547251362977,QSO,-0.010534240645536541,0.005151455053212281,,19.330299377441406,19.16309928894043,18.923099517822266,18.912500381469727,18.914899826049805,18.792600631713867,,,,,,,,14.902000427246094,13.5600004196167,10.274999618530273,7.791999816894531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39632945039803041,128.41060415745608,33.31473305064604,0.9558351289176942,QSO,0.02008690310863326,0.006868303852917685,,19.34779930114746,18.917999267578125,19.039600372314453,19.005199432373047,19.189699172973633,18.843900680541992,,,,,,,,15.069000244140625,13.977999687194824,11.35200023651123,8.960000038146973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628438411150843,180.9102687877214,28.091194392876712,2.0771515712878044,QSO,-0.016793074753914505,0.037733741620165115,,19.35449981689453,17.895999908447266,17.832300186157227,17.67289924621582,17.509700775146484,17.57159996032715,,,,,16.8799991607666,16.240999221801758,15.486000061035156,14.890000343322754,13.850000381469727,10.508000373840332,8.48799991607666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633145301044176,242.32945186457465,43.79093033183056,1.2122094623330208,QSO,-0.008931217800432989,0.0030554724477449037,,19.357900619506836,18.594499588012695,18.349700927734375,18.32430076599121,18.360200881958008,18.29400062561035,,,,,,,,14.857000350952148,13.503000259399414,10.364999771118164,7.9120001792907715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628521861022647,154.17590740605434,31.900759604321827,1.062579861781583,QSO,0.06429527287864578,0.0079111812869482,,19.359500885009766,18.614299774169922,18.217500686645508,18.13089942932129,18.22760009765625,18.059900283813477,,,,,,,,14.65999984741211,13.288999557495117,10.312999725341797,7.448999881744385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633332224395997,180.70559293491476,55.69671151469315,1.4127926565819744,QSO,-0.02329317141007936,0.003886591852582515,,19.371000289916992,18.205400466918945,18.12459945678711,18.095800399780273,17.886499404907227,17.964099884033203,,,,,,,,14.781000137329102,13.420000076293945,10.362000465393066,8.003000259399414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39632956855159611,251.28149560313838,33.8182839957976,1.3790462335079365,QSO,-0.005557027455730668,0.012662732147055648,,19.41990089416504,18.62579917907715,18.38629913330078,18.391599655151367,18.384199142456055,18.426799774169922,,,,,,,,15.222999572753906,13.831000328063965,11.001999855041504,8.71500015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628495944418790,149.04235592896086,30.82860154833226,1.4519869812763502,QSO,-0.04664066097153724,0.0,,19.4237003326416,18.240800857543945,18.09600067138672,17.974300384521484,18.003299713134766,17.930599212646484,,,,,,,,14.229000091552734,12.934000015258789,9.92300033569336,7.507999897003174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628368148170517,194.14184959036007,24.837969100382868,1.1054295002661747,QSO,-0.04897522772676699,0.0,,19.458900451660156,19.402700424194336,18.922399520874023,19.26129913330078,19.149999618530273,19.059499740600586,18.5,18.288000106811523,17.597000122070312,16.6299991607666,,,,14.869000434875488,13.692000389099121,11.0,8.055000305175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628506103025245,134.09177804555148,31.33944325371528,1.2412591148501806,QSO,-0.008915364229657496,0.0018585825854102811,,19.46540069580078,18.75659942626953,18.467100143432617,18.452600479125977,18.43790054321289,18.412900924682617,,,,,,,,15.09000015258789,13.833000183105469,10.824999809265137,8.163000106811523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
