TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?
39628357150708334,195.0182010890854,24.35245342103703,2.1258,QSO,-0.18536138624112564,0.0,5.655139692009509E-4,46.44695132707748,,5.821099472529365E24,true
39628357154900705,195.18972487297322,24.13295875886468,2.282912933581943,QSO,-0.0618913565570306,0.019930392743155546,8.495075546596797E-5,46.067858003671496,,0.0,true
39628357159096785,195.56362106583825,24.188823179111186,1.2929827818382829,QSO,0.05052092664997243,0.0049533354050557594,4.910762476518687E-5,45.08023320808153,,0.0,true
39628357163286961,195.61055337032212,24.159087570216585,1.9234578147839216,QSO,0.17518528112345733,0.010307816383102224,2.714380025813987E-5,45.59489978428703,3,0.0,true
39628357163289315,195.73106317631505,24.20284225837589,0.6144778852851135,QSO,-1.2785761917238903E-4,0.0,1.704864253468439E-5,44.98946314529077,1,0.0,true
39628357163290635,195.78937664930731,24.181515804384066,1.1672756658040082,QSO,-0.03932662863110725,0.003508630561303071,1.9349248369874296E-5,45.2749202697043,,0.0,true
39628357167481576,195.90689873592422,24.1433885928443,1.6369880945291737,QSO,0.21590362198177226,0.01426757271370801,4.575188657190418E-5,45.415258108587466,,0.0,true
39628357167481579,195.9069510708088,24.153137733532954,1.7172300588191995,QSO,0.045659052098126374,0.003138099630132338,3.634100711436397E-5,45.247909977907874,,8.638742021395388E24,true
39628357167484379,196.07798979788876,24.159749041813612,1.8954448236841075,QSO,-0.0222106496502803,0.003145868061007031,3.3418518697611586E-5,45.92951675899265,,0.0,true
39628357171678075,196.29322248419248,24.22944892476952,1.2559347639122866,QSO,-0.06636418196043364,0.0,1.939392175876571E-5,45.55594269509523,,0.0,true
39628357175869897,196.4348766961956,24.342415629246553,0.7918694406894415,QSO,0.10875659788902237,0.003652708138741066,2.6593373618531005E-5,44.97851638620174,3,0.0,true
39628357175870750,196.47396885522056,24.358536331795907,0.7730889345169207,QSO,0.1479438645161899,0.01236296529439219,8.122244073820359E-5,44.85175099533709,,0.0,true
39628357180064176,196.70825489439898,24.313756705474432,1.105140086478413,QSO,-0.010421462560333106,0.0,2.8702788492902034E-5,44.785612597873126,,0.0,true
