TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?,JName,ra_x,dec_x,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,yAperMag3Err,j_1AperMag3Err,hAperMag3Err,kAperMag3Err,sourceID,mode,epoch,mergedClass,angDist,JName_x,ra_xa,dec_xa,yAperMag3_x,j_1AperMag3_x,hAperMag3_x,kAperMag3_x,yAperMag3Err_x,j_1AperMag3Err_x,hAperMag3Err_x,kAperMag3Err_x,sourceID_x,mode_x,epoch_x,mergedClass_x,angDist_x,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch_xa,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_xa,AllWISE,RAJ2000_x,DEJ2000_x,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist_xb,RAJ2000_xa,DEJ2000_xa,name,objid_x,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd_x,primidd,groupidd,grouptot,OName,Size,angDist_xc
39628362662020871,194.91729683500176,24.596041876923096,1.2638073577771944,QSO,-0.07951172471048618,0.0,2.2738559506050907E-5,45.42110916036517,,0.0,true,J125940.15+243545.9,194.917292,24.596084,18.934,18.693,17.757,17.299,0.065,0.086,0.068,0.073,433801194553,1,2010.163,-1,0.152422,J125940.15+243545.9,194.917292,24.596084,18.934,18.693,17.757,17.299,0.065,0.086,0.068,0.073,433801194553,1,2010.163,-1,0.152422,137511949173355808,194.91729487,24.59604213,0.015,0.014,0.0,436527256,52,56171.32768519,10,60,19.6702,0.0226,19.6966,0.015,115000,19.4471,0.009,19.5027,0.0301,115000,19.4339,0.0112,19.4517,0.0308,115000,19.4478,0.0175,19.554,0.0308,115000,19.3201,0.0431,19.0967,0.1349,115000,0.006496,J125940.13+243545.8,194.9172218,24.5960689,0.0842,0.0794,12.4,15.666,14.18,11.061,8.785,,,,0.04,0.038,0.156,0.34,,,,1948124201351044797,0000,0,000n,AABB,295,256,149,276,,0.264252,194.917476,24.596028,GALEX J125940.1+243545,6378621142639317989,6378621142638264320,AIS,194.487143,24.301208,196.0,308.0,339.5672,86.8629,50219,289,9,0.49029,true,1,0.0132,0,0,,,19.7517,0.0741,,,-0.3283,0.0741,,,-0.0276,0.0706,,,-0.1575,0.079,0,0,0,3,,,45.6376,3.11381,,,988.33,2622.51,,3.697,,0.002,0.9009,0.0,0.5204,,-52.24,-50.1,,,17.6944,13.7613,3.5,0.001774,8.52E-4,,,,264.7,156.8,,,0.63,,,0.24,,C,0,1,6378621142639318016,6378621142639317989,0,1,6378621142639318016,6378621142639317989,6378621142639317989,N,0.0,0.589861
39628362670408484,195.41079731095675,24.593970854830097,0.9435031552448299,QSO,0.10102348590370758,0.0,2.9515262205160373E-5,45.22587838172517,3,1.4375351399792388E24,true,J130138.57+243538.2,195.410736,24.593957,18.477,17.228,17.387,16.505,0.038,0.02,0.043,0.033,433801230949,1,2010.163,-2,0.20658,J130138.57+243538.2,195.410736,24.593957,18.477,17.228,17.387,16.505,0.038,0.02,0.043,0.033,433801230949,1,2010.163,-2,0.20658,137511954107243304,195.4107885,24.59396317,0.01,0.009,90.0,436527248,52,56128.11395833,5,35,19.7285,0.0358,19.9171,0.0528,115000,19.6984,0.0361,19.7516,0.0728,115000,19.6249,0.0755,19.7025,0.0646,115000,19.4883,0.0918,19.5431,0.0917,115000,18.8045,0.0538,18.9149,0.0351,115000,0.039965,J130138.58+243538.3,195.4107631,24.5939745,0.0647,0.0623,5.0,14.867,13.579,10.65,8.134,,,,0.032,0.032,0.132,0.242,,,,1948124201351049813,0000,0,210n,AABB,263,171,82,179,,0.112596,195.410854,24.593956,GALEX J130138.6+243538,6378621151229252831,6378621151228198912,AIS,195.541874,24.187224,201.0,201.0,345.6714,86.5805,50219,545,17,0.423874,true,1,0.0171,0,0,,,21.1657,0.1768,,,1.0857,0.1768,,,1.197,0.1698,,,1.184,0.2379,0,0,0,0,,,12.409,2.02038,,,2195.63,2868.1,,8.458,,0.004,0.9824,0.0,0.1691,,37.81,27.93,,,10.1473,5.55315,3.5,7.74E-4,6.43E-4,,,,177.9,187.3,,,0.68,,,0.26,,C,0,1,6378621151229252608,6378621151229252831,0,1,6378621151229252608,6378621151229252831,6378621151229252831,N,0.0,0.193662
39628362670408669,195.42164529336924,24.490427318538224,1.228679694355359,QSO,-0.07691741241436484,0.0,2.1567177607464535E-5,45.26230252636419,,4.09455226090395E24,true,J130141.16+242925.4,195.421539,24.490396,18.686,18.561,17.816,16.77,0.046,0.062,0.064,0.042,433801486091,1,2010.163,1,0.365788,J130141.16+242925.4,195.421539,24.490396,18.686,18.561,17.816,16.77,0.046,0.062,0.064,0.042,433801486091,1,2010.163,1,0.365788,137381954215989054,195.42163488,24.49042167,0.011,0.007,90.0,436527256,52,56173.52049769,5,55,19.0513,0.0141,19.0691,0.0308,115000,18.9591,0.0229,19.0773,0.032,115000,19.0186,0.0134,19.0482,0.0095,115000,19.2565,0.0188,19.3547,0.0458,115000,19.1163,0.0198,19.0222,0.055,115000,0.039716,J130141.17+242925.5,195.4215806,24.4904421,0.0784,0.0753,179.2,15.242,14.002,11.305,8.559,,,,0.035,0.04,0.224,0.376,,,,1948124201351049839,0000,0,01nn,AABC,219,220,345,236,,0.218667,195.42161,24.490541,GALEX J130141.1+242925,6378621151231349472,6378621151228198912,AIS,195.541874,24.187224,201.0,201.0,344.667,86.4962,50219,545,17,0.322502,true,3,0.016,0,0,21.9928,0.3248,20.6085,0.1329,3.1728,0.3248,0.5285,0.1329,3.0903,0.301,0.6138,0.1235,3.4607,0.4838,0.5095,0.1494,0,0,0,0,5.79269,1.7325,20.7307,2.53762,2172.39,2619.68,2172.36,2619.88,8.36,11.857,0.003,0.005,0.9831,0.9913,0.171,0.1142,57.82,55.56,69.47,69.4,11.1651,2.20657,3.5,9.05E-4,7.51E-4,3.5,6.19E-4,5.48E-4,171.2,190.3,0.956,0.36,0.63,1.36,1.14,0.23,0.23,C,0,1,6378621151231349760,6378621151231349472,0,1,6378621151231349760,6378621151231349472,6378621151231349472,N,0.0,0.423275
39628362670412122,195.63015205071147,24.382491144538534,0.850308800617334,QSO,-0.023326690429798846,0.0,1.3518004980587999E-5,44.80206763185148,,0.0,true,J130231.23+242257.1,195.630155,24.38255,18.23,17.233,17.143,16.387,0.037,0.024,0.04,0.034,433801450877,1,2010.163,-2,0.212117,J130231.23+242257.1,195.630155,24.38255,18.23,17.233,17.143,16.387,0.037,0.024,0.04,0.034,433801450877,1,2010.163,-2,0.212117,137251956301569553,195.6301449,24.38248286,0.011,0.008,0.0,436527248,52,56162.05484954,10,35,18.6115,0.0252,18.7044,0.0105,115000,18.2122,0.0082,18.3316,0.0115,115000,18.708,0.0064,18.7569,0.0053,115000,18.736,0.0033,18.7236,0.048,115000,18.7222,0.0186,18.7878,0.0432,115000,0.037937,J130231.23+242256.9,195.6301473,24.3824943,0.0695,0.0659,1.1,14.94,13.837,11.581,8.382,,,,0.032,0.036,0.289,,,,,1948124201351025911,0000,0,00nn,AABU,79,182,264,201,,0.019117,195.630471,24.38258,GALEX J130231.3+242257,6378621151231348788,6378621151228198912,AIS,195.541874,24.187224,201.0,201.0,345.8138,86.2898,50219,545,17,0.211389,true,3,0.0174,0,0,21.3784,0.2302,19.0378,0.0583,2.5584,0.2302,-1.0422,0.0583,2.5401,0.2264,-0.8455,0.0602,2.768,0.2979,-1.0347,0.0588,0,0,0,0,10.2007,2.16244,88.0811,4.72764,1716.9,2360.56,1716.01,2360.73,6.441,6.404,0.003,0.003,0.979,0.9814,0.1225,0.0213,62.97,64.58,4.31,4.34,15.3979,2.3285,3.5,0.001142,0.001002,3.5,6.32E-4,6.19E-4,164.1,198.5,0.383,1.17,0.54,1.05,0.87,0.13,0.16,C,0,1,6378621151231348736,6378621151231348788,0,1,6378621151231348736,6378621151231348788,6378621151231348788,N,0.0,1.094625
39628362674605701,195.8217388700628,24.446133258551836,2.0073124480313087,QSO,-0.11400941049759072,0.0,7.505287468500066E-5,45.72402791484771,,0.0,true,J130317.22+242646.1,195.821762,24.446167,18.7,18.393,18.091,17.322,0.056,0.067,0.091,0.079,433801445028,1,2010.163,-2,0.143305,J130317.22+242646.1,195.821762,24.446167,18.7,18.393,18.091,17.322,0.056,0.067,0.091,0.079,433801445028,1,2010.163,-2,0.143305,137331958217765905,195.82175361,24.44612752,0.018,0.011,0.0,436527256,52,56168.69688657,5,63,19.4131,0.0272,19.4852,0.0278,115000,19.4023,0.0203,19.4716,0.0193,115000,19.1893,0.0209,19.2468,0.027,115000,18.9807,0.0261,19.029,0.0321,115000,19.0155,0.0373,19.1464,0.0666,115000,0.052539,J130317.21+242645.9,195.8217437,24.4461026,0.1897,0.1707,12.0,16.493,15.216,11.482,7.979,,,,0.073,0.084,,,,,,1965124201351038806,0000,0,0nnn,AAUU,613,668,-1221,742,,0.111444,195.821744,24.446527,GALEX J130317.2+242647,6378621151231349245,6378621151228198912,AIS,195.541874,24.187224,201.0,201.0,348.4322,86.2179,50219,545,17,0.363707,true,3,0.0174,0,0,21.8241,0.3004,20.4479,0.1213,3.0041,0.3004,0.3679,0.1213,3.2914,0.3394,0.5084,0.1195,3.1432,0.372,0.3711,0.1369,0,0,0,0,6.7664,1.87154,24.0349,2.6836,1299.41,2514.59,1298.21,2514.77,9.804,7.722,0.004,0.003,0.9791,0.9734,0.1613,0.4027,32.2,36.22,51.62,51.68,11.8289,4.32031,3.5,8.98E-4,7.53E-4,3.5,8.83E-4,5.27E-4,169.8,194.7,0.528,1.63,0.59,1.64,1.47,0.19,0.34,C,0,1,6378621151231348736,6378621151231349245,0,1,6378621151231348736,6378621151231349245,6378621151231349245,N,0.0,1.417117
39628362678798538,196.03303542052925,24.4021488556213,1.7290780500150376,QSO,-0.023647218139483228,0.0,4.89006994482805E-5,45.728318119038384,,0.0,true,J130407.94+242407.9,196.033108,24.402202,17.662,17.282,16.846,16.362,0.02,0.021,0.027,0.03,433801487519,1,2010.163,-1,0.305334,J130407.94+242407.9,196.033108,24.402202,17.662,17.282,16.846,16.362,0.02,0.021,0.027,0.03,433801487519,1,2010.163,-1,0.305334,137281960330823214,196.03303672,24.40214835,0.012,0.011,0.0,1376051352,164,56256.49976852,10,75,18.762,0.0088,18.8599,0.0226,115000,18.6173,0.0149,18.6986,0.0097,115000,18.4284,0.0089,18.5546,0.017,115000,18.3798,0.0119,18.4534,0.0172,115000,18.3685,0.0059,18.4837,0.0103,115000,0.004633,J130407.93+242407.7,196.0330594,24.4021558,0.0907,0.0853,6.8,15.337,14.253,11.661,8.805,,,,0.038,0.048,0.345,0.533,,,,1965124201351040984,0000,0,00nn,AABC,175,263,517,288,,0.082382,196.033222,24.402218,GALEX J130407.9+242407,6378621151231348957,6378621151228198912,AIS,195.541874,24.187224,201.0,201.0,349.9895,86.0505,50219,545,17,0.496767,true,3,0.0172,0,0,21.2543,0.2492,20.9284,0.1612,2.4343,0.2492,0.8484,0.1612,3.082,0.3103,1.0091,0.151,2.5669,0.277,0.998,0.2099,0,1,0,0,11.4363,2.6244,15.4393,2.29168,835.99,2409.76,835.77,2409.73,11.774,7.622,0.005,0.003,0.9825,0.9796,0.231,0.4355,-3.21,-7.74,-55.34,-55.23,5.01996,4.83828,3.5,9.09E-4,6.99E-4,4.1554,0.001195,6.75E-4,174.4,182.8,0.991,0.15,0.69,1.57,1.37,0.27,0.31,C,0,1,6378621151231348736,6378621151231348957,0,1,6378621151231348736,6378621151231348957,6378621151231348957,N,0.0,0.661589
39628362678801685,196.18205105423985,24.539296457851467,1.7097227361842167,QSO,0.005244853011313166,0.0,4.320583541455088E-5,45.74216530381732,,0.0,true,J130443.70+243221.6,196.182089,24.539346,18.529,18.179,17.473,17.111,0.041,0.044,0.044,0.059,433801255660,1,2010.163,-1,0.217483,J130443.70+243221.6,196.182089,24.539346,18.529,18.179,17.473,17.111,0.041,0.044,0.044,0.059,433801255660,1,2010.163,-1,0.217483,137441961820117822,196.18204816,24.5392976,0.01,0.007,90.0,436527256,52,56250.64415509,5,70,19.4061,0.0168,19.4699,0.0357,115000,19.203,0.0139,19.3149,0.0196,115000,18.9722,0.015,19.0661,0.017,115000,18.923,0.0226,18.978,0.0358,115000,18.9614,0.0214,19.0645,0.0472,115000,0.010332,J130443.70+243221.6,196.1821132,24.5393522,0.1128,0.1061,16.1,15.782,14.343,11.033,8.059,,,,0.049,0.052,0.179,,,,,1965124201351041044,0000,0,00nn,AABU,531,374,682,396,,0.285689,196.181746,24.539176,GALEX J130443.6+243221,6378621150155505929,6378621150154457088,AIS,196.044917,25.051277,177.05,287.1,352.7805,86.0449,50219,513,16,0.52695,true,1,0.0166,0,0,,,21.4006,0.1807,,,1.3206,0.1807,,,1.5477,0.1729,,,1.3886,0.2281,0,17,0,0,,,9.99437,1.66255,,,1617.1,683.87,,11.518,,0.005,0.9829,0.0,0.3876,,-32.3,-35.25,,,11.5182,17.4502,3.5,0.001023,6.27E-4,,,,239.1,119.8,,,0.95,,,0.41,,C,0,1,6378621150155505664,6378621150155505929,0,1,6378621150155505664,6378621150155505929,6378621150155505929,N,0.0,1.088054
39628362678801803,196.18751784594406,24.608649181082757,1.13196513814676,QSO,-0.009507208039669035,0.002685160446613048,2.064406210286878E-5,45.170624727212854,,1.4068518299074622E24,true,J130445.01+243631.3,196.187574,24.608702,18.658,18.515,17.642,16.811,0.046,0.06,0.052,0.045,433801255668,1,2010.163,1,0.264106,J130445.01+243631.3,196.187574,24.608702,18.658,18.515,17.642,16.811,0.046,0.06,0.052,0.045,433801255668,1,2010.163,1,0.264106,137531961877920965,196.18751451,24.60865057,0.012,0.005,90.0,436527256,52,56169.21555556,5,73,19.3039,0.0192,19.3769,0.0165,115000,19.2428,0.008,19.3074,0.016,115000,19.2517,0.0132,19.317,0.0116,115000,19.3539,0.025,19.3464,0.0292,115000,19.224,0.02,19.1138,0.0549,115000,0.012009,J130445.00+243631.2,196.1875186,24.6086728,0.088,0.081,15.7,15.296,14.176,11.416,8.824,,,,0.039,0.045,0.249,0.495,,,,1965124201351041020,0000,0,11nn,AABC,220,235,-19,258,,0.085055,196.187853,24.608746,GALEX J130445.0+243631,6378621150157603395,6378621150154457088,AIS,196.044917,25.051277,177.05,287.1,353.5968,86.0866,50219,513,16,0.461152,true,3,0.0162,0,0,20.6172,0.2366,19.9017,0.0711,1.7972,0.2366,-0.1783,0.0711,1.7835,0.2336,-0.1262,0.069,1.803,0.2668,-0.184,0.0764,0,0,0,0,20.5644,4.48062,39.7468,2.60297,1604.32,850.86,1603.95,850.86,3.149,3.74,0.001,0.002,0.9835,0.9835,0.0408,0.1881,89.81,-56.23,-80.61,-80.55,5.29572,2.13847,3.5,8.25E-4,7.92E-4,3.5,6.87E-4,5.58E-4,240.4,126.8,0.876,0.34,0.51,0.82,0.69,0.11,0.11,C,0,1,6378621150157603840,6378621150157603395,0,1,6378621150157603840,6378621150157603395,6378621150157603395,N,0.0,1.152548
39628362682992775,196.29886891839848,24.41626711589721,1.7197619276387859,QSO,-0.02591562136012937,0.003249116461473067,2.747757827317172E-5,45.790972733814066,,0.0,true,J130511.73+242458.6,196.298912,24.416292,17.91,17.551,17.093,16.604,0.025,0.026,0.033,0.037,433801476456,1,2010.163,-1,0.167281,J130511.73+242458.6,196.298912,24.416292,17.91,17.551,17.093,16.604,0.025,0.026,0.033,0.037,433801476456,1,2010.163,-1,0.167281,137301962989290017,196.29886748,24.41626757,0.006,0.005,0.0,436527256,52,56145.4665162,5,65,18.5374,0.0189,18.6189,0.0346,115000,18.4002,0.0118,18.516,0.0122,115000,18.2397,0.0064,18.347,0.0141,115000,18.2513,0.0215,18.3467,0.0174,115000,18.2314,0.0194,18.3383,0.0176,115000,0.00499,J130511.73+242458.5,196.2988908,24.4162631,0.0924,0.0857,7.0,15.457,14.143,10.86,8.412,,,,0.04,0.044,0.162,0.385,,,,1965124201351041001,0000,0,000n,AABC,666,296,185,324,,0.073262,196.298907,24.416151,GALEX J130511.7+242458,6378621160892928486,6378621160891875328,AIS,196.574559,24.085281,200.0,200.0,352.4861,85.8834,50219,833,26,0.415499,true,1,0.0177,0,0,,,21.2474,0.1832,,,1.1674,0.1832,,,1.0877,0.1545,,,1.5936,0.3389,0,0,0,0,,,11.5086,1.94127,,,2549.48,2713.14,,5.025,,0.002,0.9828,0.0,0.1559,,-51.72,-49.28,,,9.72817,2.47207,3.5,7.37E-4,6.22E-4,,,,178.3,180.3,,,0.63,,,0.23,,C,0,1,6378621160892928000,6378621160892928486,0,1,6378621160892928000,6378621160892928486,6378621160892928486,N,0.0,0.438108
39628362687184955,196.46406065208313,24.438106623800614,0.6082780299173238,QSO,-0.006650316883113794,0.004207369245193358,1.7511111388071624E-5,44.211856886221625,1,0.0,true,J130551.38+242617.3,196.464101,24.438144,19.142,18.882,17.722,16.929,0.079,0.102,0.064,0.055,433801447385,1,2010.163,1,0.188753,J130551.38+242617.3,196.464101,24.438144,19.142,18.882,17.722,16.929,0.079,0.102,0.064,0.055,433801447385,1,2010.163,1,0.188753,137321964639216327,196.46405912,24.43810753,0.013,0.007,90.0,436527104,52,56276.45149306,5,59,20.685,0.0464,20.7646,0.0564,115000,20.5557,0.0283,20.508,0.0406,115000,20.2681,0.0209,19.9853,0.0186,16892216,20.0165,0.0429,19.699,0.0654,16892216,19.8552,0.0419,19.5403,0.0979,16892216,0.005988,J130551.38+242616.9,196.4641099,24.4380343,0.1119,0.1057,5.7,15.492,14.972,11.694,9.021,,,,0.042,0.075,,0.539,,,,1965124201351043593,0000,0,00nn,AAUC,-518,332,537,357,,0.306346,196.464167,24.438096,GALEX J130551.4+242617,6378621160895025718,6378621160891875328,AIS,196.574559,24.085281,200.0,200.0,354.0774,85.7846,50219,833,26,0.366888,true,3,0.0167,0,0,20.9972,0.2144,20.6078,0.1368,2.1772,0.2144,0.5278,0.1368,2.328,0.2286,0.8269,0.1393,2.2381,0.2381,0.5004,0.1455,0,0,0,0,14.4923,2.86169,20.744,2.61218,2188.06,2765.6,2188.27,2765.27,9.76,10.226,0.004,0.004,0.9825,0.9992,0.3589,0.1047,-67.03,-68.07,-80.47,-80.52,10.9716,2.53822,3.5,0.001138,7.3E-4,3.5,7.18E-4,6.43E-4,172.7,189.9,0.792,0.66,0.75,0.94,0.93,0.3,0.14,C,0,1,6378621160895026176,6378621160895025718,0,1,6378621160895026176,6378621160895025718,6378621160895025718,N,0.0,0.350373
39628362691379278,196.7405712598848,24.522318494052385,0.9450456149023362,QSO,-0.07008701542375151,0.004905358167171603,1.4935344546634786E-5,44.585527060252915,,0.0,true,J130657.73+243120.4,196.740544,24.52234,18.845,18.123,17.768,17.121,0.062,0.051,0.065,0.067,433801439557,1,2010.163,1,0.118117,J130657.73+243120.4,196.740544,24.52234,18.845,18.123,17.768,17.121,0.062,0.051,0.065,0.067,433801439557,1,2010.163,1,0.118117,137421967405337104,196.74057089,24.5223188,0.001,0.001,90.0,302067712,36,55665.35653935,0,3,19.8936,0.0532,20.2407,0.082,4112,,,,,0,19.6795,0.0334,19.6468,0.0594,280,,,,,0,19.2455,0.254,,,4112,0.001637,J130657.74+243120.3,196.7405879,24.5223169,0.1087,0.0997,17.2,15.586,14.588,12.334,9.029,,,,0.044,0.057,0.496,,,,,1965124201351046386,0000,0,00nn,AACU,415,327,289,357,,0.054975,196.740876,24.522593,GALEX J130657.8+243121,6378621160895026113,6378621160891875328,AIS,196.574559,24.085281,200.0,200.0,357.076,85.642,50219,833,26,0.462836,true,3,0.0157,0,0,21.2106,0.2411,20.1402,0.1034,2.3906,0.2411,0.0602,0.1034,2.6692,0.2738,0.2488,0.1,2.3236,0.2515,0.1173,0.1135,0,0,0,0,11.9055,2.64306,31.9103,3.0372,1583.96,2967.28,1583.88,2968.15,9.754,9.571,0.004,0.004,0.9819,0.9765,0.3122,0.3748,-55.1,-54.66,88.6,88.68,13.5631,4.62564,3.5,0.001136,7.82E-4,3.8098,8.88E-4,5.55E-4,174.9,193.5,0.436,1.34,0.61,1.24,1.04,0.21,0.2,C,1,2,6378621160895026176,6378621160895026113+6378621159821279830,1,2,6378621160895026176,6378621160895026113+6378621159821279830,6378621160895026113+6378621159821279830,N,0.0,1.403437
39628362691384993,197.0121623346224,24.429678998316916,1.7191586015637519,QSO,-0.015653155360779547,0.0,6.809982484879582E-5,45.286222718130404,,0.0,true,J130802.91+242547.0,197.012138,24.429733,19.388,19.213,18.5,17.675,0.082,0.113,0.113,0.097,433801478022,1,2010.163,-1,0.210396,J130802.91+242547.0,197.012138,24.429733,19.388,19.213,18.5,17.675,0.082,0.113,0.113,0.097,433801478022,1,2010.163,-1,0.210396,137311970121226226,197.01215322,24.42968287,0.066,0.024,0.0,436527248,52,56154.841875,5,51,20.4851,0.0493,20.5397,0.0504,115000,20.3159,0.0269,20.4336,0.039,115000,20.0671,0.025,20.1584,0.0243,115000,20.1652,0.0979,20.176,0.1848,115000,19.7245,0.0206,20.0798,0.2718,115000,0.032966,J130802.93+242546.7,197.0122145,24.4296511,0.2765,0.2522,14.2,16.874,15.902,12.183,9.101,,,,0.097,0.159,0.362,,,,,1965124201351046926,D000,0,nnnn,ABCU,-781,1029,817,1116,,0.198448,197.01215,24.429952,GALEX J130802.9+242547,6378621159819182325,6378621159818133504,AIS,197.080084,24.934207,199.0,199.0,358.0372,85.3892,50219,801,25,0.508019,true,1,0.0173,0,0,,,21.5741,0.2461,,,1.4941,0.2461,,,1.6363,0.2319,,,1.3833,0.2943,0,1,0,0,,,8.51882,1.93059,,,2093.48,708.38,,10.625,,0.004,0.9781,0.0,0.2363,,1.71,-0.01,,,10.6245,1.13811,3.5,8.46E-4,6.46E-4,,,,164.2,130.0,,,0.98,,,0.39,,C,0,1,6378621159819182080,6378621159819182325,0,1,6378621159819182080,6378621159819182325,6378621159819182325,N,0.0,0.984763
39628362880124068,209.16824976345006,24.516725461108752,1.047149157279568,QSO,0.02262425267921042,0.0030842429947937795,1.9617224912146154E-5,45.53700780316427,,7.317734195573399E25,true,J135640.38+243100.4,209.168251,24.516799,17.274,17.106,16.651,15.821,0.014,0.017,0.02,0.02,433801490056,1,2010.1632,-1,0.264676,J135640.38+243100.4,209.168251,24.516799,17.274,17.106,16.651,15.821,0.014,0.017,0.02,0.02,433801490056,1,2010.1632,-1,0.264676,137422091682750649,209.1682476,24.51675748,0.011,0.005,0.0,503636120,60,56164.00546296,5,60,18.2637,0.0263,18.3026,0.0143,115000,17.9627,0.0077,18.0331,0.0082,115000,18.1508,0.0211,18.208,0.0223,115000,18.1459,0.0107,18.1723,0.0106,115000,18.0134,0.0319,18.0588,0.0549,115000,0.115486,J135640.37+243100.3,209.1682435,24.5167694,0.0511,0.0505,175.9,14.352,12.977,10.127,7.751,16.973,16.337,15.639,0.029,0.027,0.057,0.137,0.166,0.263,0.203,2097124201351032496,0000,0,000n,AAAB,33,104,76,104,0.174,0.159526,209.168475,24.516845,GALEX J135640.4+243100,6378550799667037204,6378550799663890432,AIS,208.720975,24.843137,94.0,253.2,26.4857,75.1004,50217,1057,33,0.521352,true,3,0.0134,0,0,19.3824,0.1576,18.3465,0.0347,0.5624,0.1576,-1.7335,0.0347,0.5879,0.1596,-1.5874,0.0373,0.5795,0.1636,-1.7356,0.0351,0,17,0,0,64.125,9.30678,166.491,5.32214,966.87,1150.05,966.3,1150.34,3.728,4.351,0.002,0.002,0.9867,0.9835,0.0974,0.0753,5.16,26.92,-48.71,-48.62,5.55667,2.22855,3.5,0.001029,9.29E-4,3.5,6.78E-4,6.27E-4,211.4,73.4,0.499,0.56,0.48,0.64,0.49,0.06,0.05,C,0,1,6378550799667037184,6378550799667037204,0,1,6378550799667037184,6378550799667037204,6378550799667037204,N,0.0,0.854988
39628368127202653,192.89494684531144,24.813822950735904,1.3377627151535572,QSO,0.10361110077429592,0.0,2.392137485104561E-5,45.09110526018189,,0.0,true,J125134.80+244849.6,192.895018,24.813804,19.772,19.673,18.782,17.952,0.143,0.204,0.162,0.129,433800964397,1,2010.1633,-2,0.242595,J125134.80+244849.6,192.895018,24.813804,19.772,19.673,18.782,17.952,0.143,0.204,0.162,0.129,433800964397,1,2010.1633,-2,0.242595,137771928948917098,192.89497134,24.81384694,0.023,0.019,0.0,436527248,52,56080.2225463,5,39,21.3552,0.1203,20.686,0.3249,115000,21.061,0.074,21.1967,0.1207,115000,20.9504,0.035,20.9193,0.0884,115000,20.7392,0.0531,20.7287,0.0696,115000,20.6947,0.2397,,,118840,0.117748,J125134.73+244850.0,192.8947257,24.8139011,0.1359,0.1226,17.8,16.05,14.91,12.088,8.83,,,,0.055,0.063,0.293,,,,,1932124201351063280,0000,0,00nn,AABU,558,451,728,495,,0.775551,192.894907,24.814113,GALEX J125134.7+244850,6378726766622545393,6378726766621491200,AIS,192.403543,24.495622,321.0,431.0,303.7318,87.6856,50222,2401,75,0.548506,true,1,0.0132,0,0,,,21.5105,0.2359,,,1.4305,0.2359,,,1.7458,0.1673,,,1.5067,0.225,256,17,0,0,,,9.03242,1.96213,,,848.95,2694.93,,12.481,,0.005,0.1875,0.0,0.2831,,-46.63,-47.03,,,12.4813,3.08197,4.83741,0.001025,7.35E-4,,,,359.3,141.8,,,0.85,,,0.42,,C,1,2,6378726766622544896,6378726766622545393+6378621134049378576,1,2,6378726766622544896,6378726766622545393+6378621134049378576,6378726766622545393+6378621134049378576,N,0.0,1.050912
